Id;f8;f8ket;f504;f504ket;f502;f505;f5a1;f5a1ket;f1101;f1101ket;f5b;f5c;f5cket;f5d;f5dket;f18a;f18aket;f18b;f18bket;f18d;f1201;f1201ket;f14;f14ket;f15;f15ket;f1761;f1762;f1762ket;f1761ket;f1763;f1763ket;f1764;f1764ket;f1765;f1765ket;f1766;f1766ket;f1767;f1767ket;f1768;f1768ket;f1769;f1769ket;f1770;f1770ket;f1773;f1773ket;f1774;f1774ket;f1771;f1771ket;f1772;f1772ket;f21;f22;f23;f24;f25;f26;f27;f21ket;f22ket;f23ket;f24ket;f25ket;f26ket;f27ket;f301;f302;f303;f401;f401ket;f402;f402ket;f403;f403ket;f404;f404ket;f405;f405ket;f406;f406ket;f407;f407ket;f408;f408ket;f409;f409ket;f410;f410ket;f411;f411ket;f412;f412ket;f413;f413ket;f414;f414ket
ID-498;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;3;2;4;5;4;Kurang Besar;Cukup Besar;Cukup Besar;Besar;Kurang Besar;Tidak Sama Sekali;Kurang Besar;3.0;0.0;;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-499;1.0;Bekerja (full time / part time);2.0;Tidak;14.0;11000000.0;;;7.0;Lainnya, tuliskan;Lainnya;;;1.0;Lokal/Wilayah/Wiraswasta Tidak Berbadan Hukum;;;;;;6.0;Beasiswa Perusahaan/Swasta;5.0;Tidak Sama Sekali;1.0;Setingkat Lebih Tinggi;2.0;2.0;Rendah;Rendah;2.0;Rendah;2.0;Rendah;4.0;Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;5.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3;3;5;3;3;3;2;Cukup Besar;Cukup Besar;Tidak Sama Sekali;Cukup Besar;Cukup Besar;Cukup Besar;Besar;3.0;1.0;1.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak
ID-500;1.0;Bekerja (full time / part time);1.0;Ya;14.0;6000000.0;;;3.0;Institusi/Organisasi Multilateral;Uni Eropa (European Union);;;3.0;Multinasional/Internasional;;;;;;7.0;Lainnya/Tuliskan;3.0;Cukup Erat;2.0;Tingkat yang Sama;3.0;4.0;Tinggi;Cukup Tinggi;4.0;Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;2.0;Rendah;1.0;Sangat Tinggi;5.0;Sangat Tinggi;5.0;Sangat Tinggi;1;1;3;1;2;3;2;Sangat Besar;Sangat Besar;Cukup Besar;Sangat Besar;Besar;Cukup Besar;Besar;4.0;4.0;4.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak
ID-501;4.0;Melanjutkan Pendidikan;;;;;;;;;;;;;;1.0;Biaya Sendiri;1.0;Universitas Indonesia (UI);2023-07-09 00:00:00;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;3;3;2;2;2;Besar;Kurang Besar;Cukup Besar;Cukup Besar;Besar;Besar;Besar;0.0;0.0;;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya
ID-502;5.0;Tidak kerja tetapi sedang mencari kerja;2.0;Tidak;;;;;;;;;;;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;4;2;2;3;3;Sangat Besar;Cukup Besar;Kurang Besar;Besar;Besar;Cukup Besar;Cukup Besar;6.0;4.0;4.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak
ID-503;1.0;Bekerja (full time / part time);2.0;Tidak;13.0;6500000.0;;;5.0;Perusahaan swasta;PT. XYZ Global;;;1.0;Lokal/Wilayah/Wiraswasta Tidak Berbadan Hukum;;;;;;1.0;Biaya Sendiri/Keluarga;3.0;Cukup Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;1.0;Sangat Rendah;2.0;Rendah;2.0;Rendah;2.0;Rendah;5.0;Sangat Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;2.0;Sangat Rendah;2.0;Rendah;1.0;Sangat Rendah;3;4;2;3;2;2;3;Cukup Besar;Kurang Besar;Besar;Cukup Besar;Besar;Besar;Cukup Besar;1.0;6.0;6.0;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya
ID-504;3.0;Wiraswasta;;;;;;;;;;2.0;Co-Founder (Co-Pendiri);;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;2;2;2;3;3;Kurang Besar;Kurang Besar;Besar;Besar;Besar;Cukup Besar;Cukup Besar;0.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak
ID-505;1.0;Bekerja (full time / part time);2.0;Tidak;7.0;6500000.0;;;4.0;Organisasi non-profit/Lembaga Swadaya Masyarakat;Human Rights Watch;;;3.0;Multinasional/Internasional;;;;;;3.0;Beasiswa BIDIKMISI;3.0;Cukup Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;2.0;Rendah;2.0;Rendah;3.0;Cukup Tinggi;3.0;Cukup Tinggi;1.0;Sangat Rendah;5.0;Sangat Tinggi;4.0;Tinggi;4.0;Tinggi;1.0;Sangat Rendah;5.0;Sangat Tinggi;1.0;Sangat Rendah;5.0;Sangat Tinggi;3;3;1;2;3;2;4;Cukup Besar;Cukup Besar;Sangat Besar;Besar;Cukup Besar;Besar;Kurang Besar;6.0;2.0;2.0;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-506;1.0;Bekerja (full time / part time);1.0;Ya;13.0;6000000.0;;;4.0;Organisasi non-profit/Lembaga Swadaya Masyarakat;United Way;;;3.0;Multinasional/Internasional;;;;;;1.0;Biaya Sendiri/Keluarga;3.0;Cukup Erat;1.0;Setingkat Lebih Tinggi;2.0;3.0;Cukup Tinggi;Rendah;3.0;Cukup Tinggi;4.0;Tinggi;4.0;Tinggi;4.0;Tinggi;2.0;Rendah;3.0;Cukup Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;5.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;2;3;4;4;5;2;2;Besar;Cukup Besar;Kurang Besar;Kurang Besar;Tidak Sama Sekali;Besar;Besar;1.0;1.0;1.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya
ID-507;1.0;Bekerja (full time / part time);1.0;Ya;1.0;4500000.0;;;1.0;Instansi pemerintah;Kementerian Pertanian;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;5.0;Beasiswa AFIRMASI;2.0;Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;4.0;Tinggi;4.0;Tinggi;2.0;Rendah;4.0;Tinggi;2.0;Rendah;2.0;Rendah;2.0;Rendah;3.0;Cukup Tinggi;3.0;Cukup Tinggi;5.0;Tinggi;2.0;Rendah;4.0;Tinggi;3;2;4;2;3;2;1;Cukup Besar;Besar;Kurang Besar;Besar;Cukup Besar;Besar;Sangat Besar;3.0;6.0;6.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak
ID-508;1.0;Bekerja (full time / part time);2.0;Tidak;13.0;6000000.0;;;4.0;Organisasi non-profit/Lembaga Swadaya Masyarakat;United Way;;;3.0;Multinasional/Internasional;;;;;;3.0;Beasiswa BIDIKMISI;3.0;Cukup Erat;1.0;Setingkat Lebih Tinggi;2.0;3.0;Cukup Tinggi;Rendah;1.0;Sangat Rendah;1.0;Sangat Rendah;5.0;Sangat Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;2.0;Rendah;3.0;Cukup Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;2;3;4;3;4;3;3;Besar;Cukup Besar;Kurang Besar;Cukup Besar;Kurang Besar;Cukup Besar;Cukup Besar;4.0;1.0;1.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak
ID-509;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;5.0;Beasiswa AFIRMASI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;4;2;3;2;3;Besar;Kurang Besar;Kurang Besar;Besar;Cukup Besar;Besar;Cukup Besar;4.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak
ID-510;1.0;Bekerja (full time / part time);2.0;Tidak;-1.0;4000000.0;;;1.0;Instansi pemerintah;Kementerian Dalam Negeri;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;3.0;Beasiswa BIDIKMISI;1.0;Sangat Erat;2.0;Tingkat yang Sama;3.0;3.0;Cukup Tinggi;Cukup Tinggi;2.0;Rendah;3.0;Cukup Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;2.0;Rendah;4.0;Tinggi;2.0;Rendah;2.0;Rendah;2.0;Rendah;4;4;2;4;2;4;4;Kurang Besar;Kurang Besar;Besar;Kurang Besar;Besar;Kurang Besar;Kurang Besar;4.0;3.0;3.0;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya
ID-511;3.0;Wiraswasta;;;;;;;;;;3.0;Staff (Karyawan);;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;4;4;4;2;5;Cukup Besar;Besar;Kurang Besar;Kurang Besar;Kurang Besar;Besar;Tidak Sama Sekali;0.0;0.0;;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya
ID-512;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;2.0;Beasiswa ADIK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;3;4;4;3;3;Sangat Besar;Kurang Besar;Cukup Besar;Kurang Besar;Kurang Besar;Cukup Besar;Cukup Besar;5.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya
ID-513;1.0;Bekerja (full time / part time);2.0;Tidak;2.0;4500000.0;;;1.0;Instansi pemerintah;Kementerian Hukum dan HAM;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;5.0;Beasiswa AFIRMASI;2.0;Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;5.0;Sangat Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;2.0;Rendah;3.0;Cukup Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;2.0;Rendah;4.0;Tinggi;2.0;Rendah;2;2;3;5;2;3;3;Besar;Besar;Cukup Besar;Tidak Sama Sekali;Besar;Cukup Besar;Cukup Besar;2.0;6.0;6.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya
ID-514;1.0;Bekerja (full time / part time);2.0;Tidak;5.0;4500000.0;;;1.0;Instansi pemerintah;Kementerian Keuangan;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;4.0;Beasiswa PPA;2.0;Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;5.0;Sangat Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Tinggi;4.0;Tinggi;4.0;Tinggi;5;5;4;4;3;3;2;Tidak Sama Sekali;Tidak Sama Sekali;Kurang Besar;Kurang Besar;Cukup Besar;Cukup Besar;Besar;3.0;4.0;4.0;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya
ID-515;1.0;Bekerja (full time / part time);2.0;Tidak;18.0;5000000.0;;;2.0;BUMN/BUMD;PT. PLN (Persero);;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;1.0;Biaya Sendiri/Keluarga;2.0;Erat;3.0;Setingkat Lebih Rendah;4.0;5.0;Sangat Tinggi;Tinggi;1.0;Sangat Rendah;1.0;Sangat Rendah;3.0;Cukup Tinggi;4.0;Tinggi;4.0;Tinggi;1.0;Sangat Rendah;4.0;Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;5.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;2;4;4;3;1;2;4;Besar;Kurang Besar;Kurang Besar;Cukup Besar;Sangat Besar;Besar;Kurang Besar;2.0;6.0;6.0;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak
ID-516;4.0;Melanjutkan Pendidikan;;;;;;;;;;;;;;2.0;Beasiswa;5.0;Universitas Airlangga (UNAIR);2023-07-26 00:00:00;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;3;1;2;3;3;Cukup Besar;Besar;Cukup Besar;Sangat Besar;Besar;Cukup Besar;Cukup Besar;0.0;0.0;;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-517;3.0;Wiraswasta;;;;;;;;;;1.0;Founder (Pendiri);;;;;;;;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;4;3;3;3;3;Cukup Besar;Besar;Kurang Besar;Cukup Besar;Cukup Besar;Cukup Besar;Cukup Besar;0.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak
ID-518;1.0;Bekerja (full time / part time);2.0;Tidak;12.0;8500000.0;;;7.0;Lainnya, tuliskan;Lainnya;;;1.0;Lokal/Wilayah/Wiraswasta Tidak Berbadan Hukum;;;;;;3.0;Beasiswa BIDIKMISI;4.0;Kurang Erat;2.0;Tingkat yang Sama;4.0;4.0;Tinggi;Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;1.0;Sangat Rendah;3.0;Cukup Tinggi;4.0;Sangat Rendah;2.0;Rendah;1.0;Sangat Rendah;5;3;4;3;3;3;5;Tidak Sama Sekali;Cukup Besar;Kurang Besar;Cukup Besar;Cukup Besar;Cukup Besar;Tidak Sama Sekali;2.0;1.0;1.0;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;1;Ya
ID-519;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;7.0;Lainnya/Tuliskan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;3;2;4;3;2;Kurang Besar;Cukup Besar;Cukup Besar;Besar;Kurang Besar;Cukup Besar;Besar;2.0;0.0;;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-520;4.0;Melanjutkan Pendidikan;;;;;;;;;;;;;;2.0;Beasiswa;6.0;Universitas Diponegoro (UNDIP);2023-08-22 00:00:00;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;4;5;4;3;3;Besar;Cukup Besar;Kurang Besar;Tidak Sama Sekali;Kurang Besar;Cukup Besar;Cukup Besar;0.0;0.0;;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya
ID-521;1.0;Bekerja (full time / part time);2.0;Tidak;6.0;2000000.0;;;1.0;Instansi pemerintah;Kementerian Dalam Negeri;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;3.0;Beasiswa BIDIKMISI;1.0;Sangat Erat;2.0;Tingkat yang Sama;3.0;4.0;Tinggi;Cukup Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;4.0;Tinggi;4.0;Tinggi;2.0;Rendah;4.0;Tinggi;2.0;Cukup Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;3;3;4;4;4;4;4;Cukup Besar;Cukup Besar;Kurang Besar;Kurang Besar;Kurang Besar;Kurang Besar;Kurang Besar;5.0;2.0;2.0;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya
ID-522;3.0;Wiraswasta;;;;;;;;;;3.0;Staff (Karyawan);;;;;;;;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;3;3;3;4;Besar;Cukup Besar;Cukup Besar;Cukup Besar;Cukup Besar;Cukup Besar;Kurang Besar;0.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-523;1.0;Bekerja (full time / part time);1.0;Ya;14.0;6000000.0;;;4.0;Organisasi non-profit/Lembaga Swadaya Masyarakat;The Red Cross;;;3.0;Multinasional/Internasional;;;;;;6.0;Beasiswa Perusahaan/Swasta;3.0;Cukup Erat;1.0;Setingkat Lebih Tinggi;1.0;2.0;Rendah;Sangat Rendah;5.0;Sangat Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;1.0;Sangat Rendah;4.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;2.0;Rendah;3.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;1;3;2;4;4;2;2;Sangat Besar;Cukup Besar;Besar;Kurang Besar;Kurang Besar;Besar;Besar;4.0;4.0;4.0;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya
ID-524;3.0;Wiraswasta;;;;;;;;;;4.0;Freelance/Kerja Lepas;;;;;;;;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;2;2;3;1;2;Cukup Besar;Cukup Besar;Besar;Besar;Cukup Besar;Sangat Besar;Besar;0.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-525;1.0;Bekerja (full time / part time);2.0;Tidak;4.0;2500000.0;;;1.0;Instansi pemerintah;Kementerian Pertahanan;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;3.0;Beasiswa BIDIKMISI;1.0;Sangat Erat;2.0;Tingkat yang Sama;3.0;3.0;Cukup Tinggi;Cukup Tinggi;4.0;Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;2.0;Rendah;5.0;Sangat Tinggi;4.0;Tinggi;2.0;Rendah;1.0;Sangat Rendah;2.0;Tinggi;2.0;Rendah;4.0;Tinggi;2;3;3;3;3;3;3;Besar;Cukup Besar;Cukup Besar;Cukup Besar;Cukup Besar;Cukup Besar;Cukup Besar;2.0;1.0;1.0;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak
ID-526;1.0;Bekerja (full time / part time);2.0;Tidak;4.0;4500000.0;;;1.0;Instansi pemerintah;Kementerian Perindustrian;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;2.0;Beasiswa ADIK;2.0;Erat;1.0;Setingkat Lebih Tinggi;2.0;3.0;Cukup Tinggi;Rendah;4.0;Tinggi;5.0;Sangat Tinggi;4.0;Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;4;4;3;3;3;3;5;Kurang Besar;Kurang Besar;Cukup Besar;Cukup Besar;Cukup Besar;Cukup Besar;Tidak Sama Sekali;5.0;1.0;1.0;1;Ya;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak
ID-527;1.0;Bekerja (full time / part time);1.0;Ya;13.0;6500000.0;;;5.0;Perusahaan swasta;PT. Jaya Makmur;;;1.0;Lokal/Wilayah/Wiraswasta Tidak Berbadan Hukum;;;;;;2.0;Beasiswa ADIK;3.0;Cukup Erat;1.0;Setingkat Lebih Tinggi;2.0;3.0;Cukup Tinggi;Rendah;3.0;Cukup Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;2.0;Rendah;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;2.0;Rendah;3.0;Cukup Tinggi;2.0;Rendah;2;5;4;4;4;1;4;Besar;Tidak Sama Sekali;Kurang Besar;Kurang Besar;Kurang Besar;Sangat Besar;Kurang Besar;4.0;3.0;3.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya
ID-528;2.0;Belum memungkinkan bekerja;;;;;;;;;;;;;;;;;;;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;1;3;3;2;4;Cukup Besar;Sangat Besar;Sangat Besar;Cukup Besar;Cukup Besar;Besar;Kurang Besar;2.0;0.0;;0;Tidak;0;Tidak;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya
ID-529;3.0;Wiraswasta;;;;;;;;;;4.0;Freelance/Kerja Lepas;;;;;;;;1.0;Biaya Sendiri/Keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;5;4;4;3;3;Cukup Besar;Besar;Tidak Sama Sekali;Kurang Besar;Kurang Besar;Cukup Besar;Cukup Besar;0.0;0.0;;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;1;Ya
ID-530;1.0;Bekerja (full time / part time);2.0;Tidak;9.0;5000000.0;;;2.0;BUMN/BUMD;PT. Bank Mandiri (Persero) Tbk;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;4.0;Beasiswa PPA;2.0;Erat;4.0;Tidak Perlu Pendidikan Tinggi;5.0;5.0;Sangat Tinggi;Sangat Tinggi;4.0;Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;2.0;Rendah;4.0;Tinggi;3.0;Cukup Tinggi;5.0;Sangat Tinggi;3.0;Cukup Tinggi;1.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;2;4;1;1;3;1;3;Besar;Kurang Besar;Sangat Besar;Sangat Besar;Cukup Besar;Sangat Besar;Cukup Besar;5.0;3.0;3.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak
ID-531;4.0;Melanjutkan Pendidikan;;;;;;;;;;;;;;2.0;Beasiswa;3.0;Universitas Gadjah Mada (UGM);2023-07-02 00:00:00;3.0;Beasiswa BIDIKMISI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;3;4;3;2;Besar;Cukup Besar;Cukup Besar;Cukup Besar;Kurang Besar;Cukup Besar;Besar;0.0;0.0;;0;Tidak;0;Tidak;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;1;Ya;1;Ya;1;Ya;0;Tidak;0;Tidak;0;Tidak;0;Tidak
ID-532;1.0;Bekerja (full time / part time);1.0;Ya;3.0;3500000.0;;;1.0;Instansi pemerintah;Kementerian Energi dan Sumber Daya Mineral;;;2.0;Nasional/Wiraswasta Berbadan Hukum;;;;;;7.0;Lainnya/Tuliskan;1.0;Sangat Erat;2.0;Tingkat yang Sama;3.0;3.0;Cukup Tinggi;Cukup Tinggi;4.0;Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;3.0;Cukup Tinggi;3.0;Cukup Tinggi;4.0;Tinggi;5.0;Sangat Rendah;3.0;Cukup Tinggi;1.0;Sangat Rendah;2;1;4;3;2;4;4;Besar;Sangat Besar;Kurang Besar;Cukup Besar;Besar;Kurang Besar;Kurang Besar;4.0;1.0;1.0;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak;0;Tidak;1;Ya;0;Tidak;1;Ya;0;Tidak;0;Tidak;0;Tidak;1;Ya;0;Tidak
